5,2,3,6,9,11,8,12,13,14,11,10,9,11,0,2,4,10,6,0,7,1,11,0
9,4,10,12,16,14,12,12,35,37,50,44,40,16,19,20,13,7,9,13,12,5,8,6
8,9,13,14,11,35,13,13,40,50,53,56,61,53,50,47,30,44,47,38,20,1,12,5
9,26,32,23,27,34,47,49,50,55,65,61,59,56,53,52,55,41,51,35,24,0,7,4
3,39,37,36,50,53,51,52,58,55,55,54,64,53,59,56,57,58,38,34,13,0,0,0
7,36,38,50,41,54,53,54,55,51,51,45,53,51,51,42,43,40,6,0,1,0,0,0
9,11,47,44,15,51,52,55,54,47,26,53,62,72,69,59,19,13,12,8,5,0,0,0
5,5,8,11,11,53,63,75,72,62,59,61,71,86,91,75,58,52,33,14,10,13,4,2
7,24,35,52,58,65,64,73,77,71,62,62,89,112,112,103,76,50,34,47,14,10,0,0
0,0,0,0,14,52,65,79,86,90,99,110,116,128,108,88,72,52,15,8,14,9,6,1
0,0,0,4,13,38,53,77,103,115,112,100,126,136,115,90,62,9,11,9,8,11,8,5
0,0,0,4,12,35,52,101,125,133,138,134,140,161,138,116,65,29,10,8,6,14,9,7
0,0,0,0,0,12,52,95,126,138,143,141,149,146,136,119,75,34,11,2,5,17,7,0
0,0,0,9,7,13,56,101,107,121,132,133,137,137,124,115,97,59,14,10,4,5,5,9
0,0,7,0,0,10,51,73,65,70,103,119,124,131,122,106,84,66,5,0,6,0,11,11
1,5,5,0,2,9,50,67,66,70,86,102,127,126,107,82,67,78,14,0,9,12,40,10
9,12,11,6,8,22,58,81,61,72,97,99,130,90,79,75,64,55,48,7,13,15,42,13
11,31,29,24,22,38,41,45,59,90,121,119,103,116,92,94,77,43,26,13,18,31,27,14
0,10,27,10,5,12,36,51,61,109,128,129,129,94,97,120,107,63,37,8,14,28,30,10
0,13,40,24,8,14,50,73,100,100,121,144,154,138,134,133,130,108,92,14,11,46,40,12
9,14,35,55,14,19,50,58,62,91,140,152,163,154,143,141,128,114,73,27,11,56,61,14
5,10,34,53,22,20,43,55,85,109,123,154,167,145,126,139,139,115,53,24,23,44,34,14
0,5,23,33,34,22,47,109,115,117,125,144,176,146,144,147,148,138,72,38,113,78,25,10
2,0,11,33,50,37,70,102,107,119,121,124,131,126,140,148,164,142,110,14,104,83,52,10
0,0,7,11,17,50,54,102,106,112,112,107,103,107,130,150,154,140,110,40,39,29,11,18
8,0,1,8,8,33,72,101,105,108,108,104,100,103,128,138,146,136,124,55,10,6,24,8
0,0,0,1,7,13,48,71,101,104,103,90,72,75,111,125,134,122,108,48,8,7,10,7
0,0,5,0,7,6,50,55,84,89,101,100,57,64,92,113,127,116,110,28,11,9,11,9
0,0,0,7,1,4,33,68,96,74,84,62,53,53,74,105,115,106,101,33,13,12,10,10
5,5,0,4,0,0,11,53,60,80,67,53,45,41,43,56,64,57,63,13,13,2,10,4
9,9,7,12,5,9,14,38,50,56,54,51,38,35,44,50,54,54,57,13,10,5,14,11
0,1,0,3,4,0,11,34,53,70,90,52,37,35,50,58,76,68,48,23,16,5,11,7
7,2,2,0,3,0,8,25,53,65,73,39,26,25,44,62,127,120,47,20,5,4,0,5
0,0,0,0,1,2,3,10,29,46,50,19,13,14,27,52,47,63,59,13,1,3,0,6
0,0,0,0,0,0,0,5,13,27,14,11,9,9,14,21,51,57,53,35,10,0,7,0
0,0,0,0,0,0,0,7,12,43,22,9,7,11,12,21,28,51,56,45,12,5,5,0
0,0,0,0,0,0,6,9,37,47,37,11,13,12,9,11,22,54,58,38,13,10,1,2
0,0,0,0,4,3,1,10,20,49,31,11,12,14,9,9,17,51,55,29,13,7,7,0
0,0,0,0,0,0,0,3,13,48,21,16,9,12,11,12,11,44,38,53,12,11,4,0
0,0,0,0,0,0,0,7,19,32,19,14,9,2,6,6,14,23,57,52,12,8,0,0
4,0,1,0,5,0,0,7,15,39,13,8,7,4,1,2,12,9,19,14,13,4,0,0
8,3,0,2,4,8,1,8,3,12,11,6,3,7,0,6,0,5,14,11,0,6,0,9
2,5,0,0,5,3,0,0,0,9,10,10,0,6,4,0,0,9,12,5,0,11,9,0
0,0,0,0,0,0,0,1,0,1,11,5,1,12,7,4,5,8,10,9,7,0,7,1

4,0,3,6,9,11,8,12,13,14,11,10,10,11,0,2,4,10,6,0,6,1,11,0
8,4,10,13,17,13,12,12,37,37,50,44,44,17,19,21,14,7,9,13,12,5,8,6
8,9,13,14,11,36,13,14,41,50,53,56,62,55,50,50,30,45,47,38,21,2,12,5
9,27,32,23,29,35,50,50,51,55,65,62,60,56,54,52,55,41,51,36,26,0,7,4
4,40,39,37,50,54,51,52,58,55,55,55,64,53,60,56,57,59,38,34,13,0,0,0
7,38,40,50,42,54,53,54,55,52,51,46,53,52,51,43,44,42,7,0,1,0,0,0
9,11,49,45,17,51,53,56,55,50,29,53,62,73,70,60,24,14,12,9,6,0,0,0
