5,11,0,1,0,0,0,0,7,0,0,4,10,64,111,196,111,14,11,2,1,7,7,0
50,123,109,71,12,12,7,0,10,7,12,62,71,85,118,123,110,11,5,9,9,12,9,2
67,132,128,102,112,113,112,102,60,52,70,104,104,104,69,81,70,63,5,0,2,0,11,0
47,60,64,60,83,108,122,139,128,118,120,108,60,64,70,68,72,25,19,6,0,0,0,2
31,50,50,23,13,43,51,81,108,112,137,106,94,58,69,100,66,23,21,19,3,0,0,0
10,13,12,9,10,8,12,1,38,51,75,78,37,31,28,37,36,4,0,14,8,0,0,1
1,0,4,2,1,3,2,1,8,12,10,7,55,12,49,2,2,0,0,0,0,0,5,0
0,0,0,0,0,2,50,15,0,8,9,67,64,61,65,26,4,0,0,0,0,6,2,0
0,0,0,0,0,18,57,58,68,62,69,83,91,81,71,63,56,6,2,0,0,0,0,0
0,0,0,4,6,51,70,71,74,71,85,117,138,128,93,70,51,0,4,0,14,0,1,2
0,0,0,0,7,51,71,93,90,85,106,128,157,152,114,80,47,11,4,9,1,0,0,1
0,0,0,0,14,54,71,117,131,131,150,160,162,172,129,101,59,12,13,8,13,7,0,1
0,0,5,14,32,63,107,141,146,157,173,205,193,165,123,101,63,9,0,0,3,0,0,0
0,0,8,13,53,85,129,164,147,152,176,228,207,169,126,106,66,26,0,0,2,0,0,0
0,0,7,14,50,65,90,119,114,103,134,166,207,169,123,100,44,31,16,13,13,0,10,13
2,0,0,6,61,82,63,109,120,110,105,123,149,145,103,73,55,36,4,13,12,9,3,9
0,0,7,14,52,103,105,114,100,112,127,115,135,94,67,59,50,8,5,11,9,0,2,4
3,8,14,28,41,58,71,109,126,150,174,153,117,109,75,62,40,19,13,13,11,5,2,3
0,0,5,8,47,78,105,122,134,146,165,148,134,89,72,88,50,12,10,11,9,8,5,3
0,0,0,9,28,76,65,114,131,117,138,146,139,120,114,108,83,13,12,5,4,6,6,4
0,0,14,13,26,52,92,108,103,100,130,143,130,140,127,111,93,26,9,11,12,5,5,5
0,0,7,37,56,66,86,107,129,131,144,143,132,130,128,105,57,20,12,19,15,12,12,16
0,4,21,33,63,86,101,117,137,146,150,132,129,140,135,120,100,19,12,12,9,4,11,8
2,7,14,53,64,102,106,124,147,146,129,132,145,151,138,128,104,21,12,10,12,12,10,0
3,11,27,67,90,106,107,107,112,117,111,132,152,158,140,128,101,53,13,29,18,11,11,10
10,9,17,56,100,105,112,111,103,101,105,118,147,155,141,126,106,14,26,15,14,7,0,0
