0,0,0,0,0,0,0,3,2,10,10,5,5,9,0,10,0,0,0,0,0,0,4,0
0,0,0,0,0,0,11,13,24,45,51,52,51,34,14,15,11,0,0,8,7,0,0,0
3,0,0,14,14,14,50,50,57,58,64,62,83,68,40,36,23,31,8,30,12,0,7,0
3,0,6,15,35,51,62,82,64,85,100,89,84,73,58,55,52,30,30,24,31,11,11,8
0,0,6,38,50,52,56,60,71,73,82,84,104,72,67,59,60,55,33,34,27,11,7,7
0,10,30,56,57,60,66,68,77,77,100,118,108,96,90,83,77,66,55,49,33,20,15,3
2,7,47,61,63,66,75,95,109,116,135,137,128,120,121,110,83,91,66,58,50,22,12,5
8,7,51,62,69,73,95,118,130,148,153,141,118,108,125,128,109,85,76,60,53,32,12,8
0,0,16,56,62,67,71,102,133,135,131,130,119,110,109,93,89,69,64,58,54,31,3,0
0,0,8,12,29,53,66,70,83,97,96,107,97,104,87,85,73,56,7,4,0,0,0,0
0,0,0,7,12,28,64,82,87,102,116,123,145,149,129,114,79,65,13,54,34,0,0,0
0,0,0,4,26,55,67,112,140,167,174,153,146,174,153,118,88,60,3,54,57,12,0,0
0,0,1,10,33,59,70,115,149,182,178,168,179,171,154,131,98,35,8,44,55,38,0,5
0,1,6,10,14,56,85,114,134,167,176,164,169,163,149,126,101,35,8,60,69,83,20,0
0,0,5,9,9,37,57,104,101,104,133,139,150,151,143,118,100,25,5,20,87,88,36,12
6,4,0,5,0,58,53,101,102,93,95,100,127,141,122,112,78,56,5,10,18,47,21,8
4,9,7,10,11,52,67,86,70,77,99,93,122,96,81,83,73,66,50,9,10,46,12,8
3,17,22,13,40,51,60,92,109,130,150,182,146,147,166,153,96,63,39,15,13,25,23,9
0,3,10,7,63,87,115,133,137,178,196,208,205,153,149,171,134,92,72,59,15,22,22,12
2,9,10,8,51,86,108,153,184,215,247,262,271,234,213,194,180,126,107,74,14,8,17,13
8,9,13,21,30,61,122,150,177,203,254,270,251,261,238,209,158,133,107,52,32,13,9,13
0,0,9,13,54,90,122,143,187,234,273,311,256,279,275,219,161,93,61,43,31,19,14,7
3,9,13,23,31,49,107,141,189,204,272,264,212,230,234,179,149,112,61,42,28,18,13,12
0,0,0,10,27,73,111,134,167,165,196,191,159,171,150,139,117,102,57,61,34,13,7,6
3,9,6,7,12,24,79,121,131,133,133,130,113,114,113,110,104,68,29,34,13,11,12,12
9,9,9,11,7,13,34,50,104,108,101,101,100,93,94,101,71,74,20,10,10,26,42,12
0,0,0,8,8,11,9,37,94,102,69,58,64,64,76,48,64,22,13,26,11,0,12,16
0,6,0,0,0,0,13,46,67,78,75,50,54,55,51,28,24,57,17,9,13,12,8,12
0,0,0,0,0,0,12,67,70,61,51,36,51,52,52,15,13,12,16,28,5,10,15,11
0,0,0,0,0,4,10,55,63,65,28,45,44,42,36,23,26,11,0,14,15,8,12,18
8,7,0,0,0,18,14,52,53,52,27,40,34,35,22,14,6,14,5,8,11,12,1,4
1,3,0,0,0,9,12,53,59,52,13,39,27,27,12,11,10,9,12,0,11,14,3,3
7,0,0,0,2,6,11,54,55,52,33,22,14,11,9,6,13,10,13,6,1,0,3,7
0,5,0,0,10,13,11,59,57,52,50,13,12,17,13,13,12,11,6,7,5,6,6,0
0,0,0,0,13,28,30,59,65,52,23,13,12,13,11,9,0,9,10,9,4,0,9,8
0,0,0,0,12,36,55,131,171,69,44,8,10,13,10,0,12,10,10,10,6,0,4,0
0,0,8,13,23,44,70,299,460,122,50,12,7,13,4,0,12,11,2,10,8,9,0,0
0,3,6,13,13,42,60,91,98,62,23,14,13,15,11,8,8,4,7,12,10,8,12,2
4,0,0,0,7,14,58,90,64,52,25,14,13,17,16,11,9,6,8,11,9,9,10,7
0,0,0,0,0,39,76,153,89,57,27,31,12,10,11,7,12,11,6,0,3,9,4,6
1,0,0,6,11,47,58,106,75,67,42,14,14,31,11,14,11,11,8,7,0,0,1,0
8,6,0,8,11,14,28,66,66,54,40,31,12,7,12,13,6,7,13,11,7,0,0,5
8,0,0,6,12,12,11,11,36,14,9,12,5,11,10,7,7,14,12,5,11,13,5,0
3,0,0,4,8,6,10,11,12,4,9,1,6,12,5,1,1,10,8,9,10,0,6,7

0,0,0,0,0,0,0,9,12,14,28,22,25,13,7,13,3,4,0,0,0,0,3,0
0,0,0,0,1,5,19,29,52,51,55,58,55,52,44,30,16,3,0,8,6,0,0,0
3,0,0,14,15,32,55,57,63,63,68,70,92,79,51,50,26,33,9,31,10,0,5,0
3,0,7,18,38,53,64,87,67,90,101,95,86,74,60,55,52,31,31,26,29,10,9,8
0,0,6,40,50,53,57,60,72,74,84,86,105,74,68,59,60,55,34,35,27,9,4,5
0,10,30,55,58,60,66,68,77,78,101,120,110,98,91,83,77,66,56,49,33,19,14,1
2,7,46,61,63,66,75,95,110,116,136,139,130,121,121,111,83,91,66,58,50,22,11,4
8,6,50,62,69,73,96,118,130,148,153,141,118,108,125,128,110,85,76,60,53,31,12,8
0,0,14,55,61,66,71,101,131,134,130,129,119,109,109,93,89,69,64,58,53,28,2,0
0,0,7,10,15,52,64,67,81,94,94,105,96,103,86,86,74,57,8,4,0,0,0,0
0,0,0,7,11,17,62,79,85,99,113,120,143,148,128,114,80,66,14,54,36,0,0,0
0,0,0,1,14,54,66,110,136,161,170,149,144,172,152,118,89,60,4,55,58,12,0,0
0,0,0,10,26,58,68,113,145,176,173,163,175,168,153,132,99,36,7,44,55,39,0,5
0,1,6,10,13,54,83,113,132,162,170,157,163,159,148,126,102,38,8,61,69,84,25,0
0,0,5,7,8,32,56,104,99,100,127,131,144,148,142,118,100,39,4,19,87,90,36,12
5,4,0,6,0,58,53,100,101,90,91,92,121,138,120,112,78,57,5,10,18,49,22,8
4,9,7,10,10,52,66,85,69,76,96,91,120,95,80,83,73,66,50,9,10,50,13,8
2,16,22,13,40,51,60,91,108,130,149,180,144,146,165,152,96,63,39,15,13,25,23,9
0,2,10,6,63,85,115,133,137,178,196,208,205,153,149,171,134,92,72,60,17,23,22,12
2,8,10,9,51,85,108,153,184,215,248,263,273,234,214,195,181,126,107,75,14,8,17,13
7,9,13,21,30,61,122,150,177,203,255,272,253,264,240,210,158,133,107,52,32,13,9,13
0,0,9,13,55,91,122,143,188,235,273,312,258,279,277,221,162,95,61,43,31,20,14,7
3,9,14,23,31,50,107,141,190,205,273,265,214,231,235,181,151,113,61,43,30,19,13,12
0,0,0,10,29,77,112,135,167,166,197,192,160,173,152,141,118,103,58,62,34,13,8,7
3,9,6,7,12,25,84,122,131,134,134,131,114,115,114,111,104,68,31,35,14,12,12,13
9,9,9,12,7,13,38,51,104,108,101,101,98,94,97,101,72,74,20,10,10,27,42,12
0,0,0,8,8,11,9,37,95,102,68,59,64,64,73,51,64,22,13,26,11,0,12,17
0,6,0,0,0,0,13,47,67,78,75,50,55,56,53,30,28,61,16,9,13,12,8,12
0,0,0,0,0,0,13,67,71,61,51,38,52,52,52,18,13,12,17,28,5,10,15,11
0,0,0,0,0,4,10,55,63,65,28,45,44,42,36,23,26,12,0,14,15,7,12,18
8,7,0,0,0,19,14,53,53,52,28,41,34,35,23,14,6,14,5,9,11,12,1,4
1,3,0,0,0,10,12,54,59,52,13,39,27,27,12,11,10,9,12,0,11,14,3,3
7,0,0,0,2,6,11,54,55,52,32,22,14,11,8,6,13,10,13,6,1,0,3,7
0,5,0,0,11,13,11,59,57,52,48,13,12,17,13,13,12,11,6,7,5,6,6,0
0,0,0,0,13,27,30,59,65,52,23,13,12,13,10,9,0,9,9,8,3,0,9,8
0,0,0,0,12,35,55,132,168,68,43,8,10,13,10,0,12,10,10,10,6,0,4,0
0,1,8,12,23,48,71,306,456,119,50,11,7,13,3,0,12,11,2,10,8,9,0,0
0,3,6,13,13,43,61,92,98,62,22,14,13,14,11,8,8,4,7,11,10,8,12,2
4,0,0,0,8,14,59,91,64,51,25,14,13,16,15,11,9,6,8,11,9,9,10,7
0,0,0,0,0,41,77,156,89,56,26,30,12,11,11,7,12,11,7,0,3,9,4,6
2,0,0,7,11,49,58,107,75,66,41,14,14,31,11,14,11,11,8,7,0,0,1,0
9,6,0,8,11,14,29,66,66,54,42,30,12,7,12,13,7,7,13,11,7,0,0,5
8,0,0,6,12,12,11,12,37,14,9,11,6,11,10,7,7,14,12,5,11,13,5,0
3,0,0,4,8,7,10,11,12,5,9,2,6,12,4,1,1,10,8,9,10,0,6,7

0,0,0,0,0,0,0,10,12,16,32,28,29,14,9,13,4,5,0,0,0,0,3,0
0,0,0,0,4,7,23,33,53,51,55,59,55,52,50,32,19,5,0,9,6,0,0,0
3,0,0,15,18,37,54,58,63,63,68,71,94,80,52,50,27,34,9,32,10,0,5,0
3,0,7,20,38,53,64,88,68,91,101,96,86,74,60,55,52,31,31,26,29,9,8,8
0,0,7,43,51,54,57,60,72,74,84,86,105,73,67,59,60,55,33,35,26,8,4,5
0,10,33,56,57,60,66,68,77,78,102,120,110,97,91,83,77,65,55,49,33,18,14,0
2,8,50,61,63,67,76,96,110,116,136,138,129,121,120,110,83,91,66,58,50,21,11,4
8,6,51,62,69,74,96,119,131,148,152,141,117,107,124,127,109,85,76,60,53,30,12,8
0,0,14,55,61,66,71,101,132,134,130,129,118,108,108,92,89,69,64,57,53,26,2,0
0,0,7,10,21,53,65,68,81,95,94,105,95,103,86,85,74,57,8,4,0,0,0,0
0,0,0,7,12,26,63,80,85,99,113,120,142,148,128,113,79,65,13,54,33,0,0,0
0,0,0,1,15,55,66,110,136,161,168,148,143,171,151,118,89,60,3,54,57,12,0,0
0,0,0,9,26,58,68,113,145,175,171,161,172,167,152,131,99,35,7,44,55,38,0,5
