5,2,0,0,1,3,2,9,8,8,6,11,20,29,48,37,24,28,14,12,10,5,5,0
8,1,0,3,8,1,0,0,2,8,10,6,50,52,36,32,13,7,11,12,13,3,0,4
7,0,3,6,5,4,0,9,9,13,58,90,126,148,132,109,38,31,6,9,3,2,6,4
2,8,8,7,6,0,0,13,52,83,111,129,175,243,206,157,103,44,26,12,7,2,1,4
0,0,7,2,0,5,34,79,106,119,136,141,197,232,237,180,127,71,31,19,9,1,7,6
5,5,11,14,45,51,61,95,120,131,132,156,189,208,241,177,106,65,30,34,14,7,0,2
5,7,11,26,60,63,62,62,69,71,64,81,117,139,158,138,88,48,8,7,8,4,3,3
0,0,5,10,55,54,53,65,101,57,53,83,103,112,132,115,90,69,56,14,10,4,9,10
3,0,0,4,7,39,57,98,94,13,53,75,108,134,147,147,124,80,61,50,10,11,6,0
5,0,0,0,0,1,9,43,33,22,55,78,102,160,173,157,136,97,58,43,34,11,7,10
0,5,9,6,0,4,6,11,11,8,59,74,110,149,164,143,108,87,56,9,11,0,6,3
0,0,0,0,0,5,5,0,7,33,57,77,100,150,165,141,112,66,41,9,0,5,0,0
6,7,5,4,3,5,10,11,20,56,65,94,120,133,140,128,120,63,55,9,0,0,0,0
0,0,11,2,0,7,9,14,31,55,94,106,119,135,144,138,126,104,101,13,0,0,0,0
0,0,0,4,0,0,8,12,14,45,61,84,116,139,160,163,136,116,93,8,0,0,0,0
5,9,0,8,6,3,0,0,10,9,54,60,107,150,165,174,145,134,64,13,0,8,5,0
5,4,6,8,11,11,13,14,23,14,13,58,125,128,145,152,131,112,100,54,14,10,12,3
9,17,14,14,23,24,28,31,36,41,58,118,213,245,222,273,221,130,84,42,29,9,10,3
0,3,8,4,4,8,13,17,35,52,112,188,198,208,225,228,195,151,105,103,38,18,10,8
6,7,9,8,7,11,13,20,50,63,123,161,271,264,298,245,217,177,131,106,52,13,0,0
1,4,0,12,12,8,13,26,44,69,154,178,206,238,232,214,184,152,116,63,23,13,10,5
0,0,3,11,3,12,13,27,52,109,140,159,186,194,179,166,148,109,57,25,20,13,10,11
8,7,12,8,5,17,32,38,54,108,132,148,147,146,125,120,110,65,40,25,6,6,3,7
0,0,0,4,6,13,8,58,100,112,126,124,121,123,114,103,75,14,14,11,9,8,0,0
0,0,0,0,0,4,10,62,101,105,109,106,110,105,102,83,14,9,12,5,0,0,0,0
9,9,5,0,2,8,10,44,98,101,102,102,105,104,97,20,12,11,13,3,0,3,14,10
0,0,0,10,5,11,9,15,69,86,80,82,100,77,80,8,3,9,10,5,0,8,0,0
8,5,9,0,0,0,1,14,56,54,88,101,61,51,38,10,1,29,14,4,0,10,0,0
0,4,0,0,0,2,0,8,51,56,64,57,50,14,11,11,7,31,30,21,3,6,0,0
0,1,0,0,0,0,0,9,37,62,60,49,33,18,0,12,9,23,17,11,2,4,0,3
8,6,4,8,4,3,8,23,50,64,69,56,39,19,12,12,11,23,14,13,7,6,0,3
0,0,1,3,0,0,0,11,57,101,107,63,52,14,6,11,12,12,33,31,21,12,5,0
5,0,0,0,0,4,0,4,63,76,85,65,55,14,8,12,14,22,27,41,28,12,0,2
4,0,0,0,0,2,0,2,65,61,61,53,47,15,14,29,19,16,45,51,54,14,5,7
0,0,0,0,0,0,2,4,23,60,57,47,13,10,13,14,14,11,30,51,39,4,3,2
0,0,0,0,0,0,0,7,35,48,52,19,7,13,11,11,13,10,48,45,24,10,4,0
0,0,4,0,0,2,6,7,40,50,39,14,11,7,7,12,7,13,18,39,23,13,1,0
0,0,0,0,4,4,0,8,26,54,33,12,3,11,5,6,9,7,31,28,43,11,0,4
