0,0,0,0,0,0,0,0,11,21,15,9,11,6,0,8,0,5,0,0,0,1,0,0
9,0,0,0,0,0,0,4,57,64,105,114,59,20,10,0,1,0,0,0,0,1,0,0
0,0,0,0,0,0,9,14,63,121,153,138,107,54,14,8,0,0,0,0,0,0,0,0
0,0,0,0,0,0,4,7,73,108,113,117,102,64,47,5,0,0,5,0,0,0,0,0
0,0,0,0,0,0,0,1,4,60,70,75,84,54,6,7,0,0,0,0,0,0,0,0
0,1,2,0,9,2,10,13,13,38,64,62,57,33,28,25,17,6,0,0,0,0,0,0
1,3,0,10,5,12,37,61,75,78,90,79,85,80,77,70,59,45,25,0,0,0,0,0
0,0,0,13,44,65,73,98,94,99,103,94,80,84,99,106,86,74,63,0,0,1,0,0
0,0,0,14,58,64,67,76,103,100,90,103,102,102,102,99,92,87,74,53,0,0,0,0
0,0,5,50,56,58,69,84,113,100,97,116,113,126,132,115,98,71,62,60,9,4,0,0
0,0,31,48,53,50,64,103,109,106,120,108,121,132,120,117,74,60,61,61,44,0,0,0
0,20,41,56,52,10,52,88,112,138,150,126,120,141,126,110,67,11,38,64,40,3,0,0
14,23,76,66,17,8,50,81,117,142,149,135,136,136,120,107,56,16,15,45,52,29,4,9
26,60,80,64,11,12,63,105,109,132,145,131,126,129,122,109,59,12,13,50,68,73,7,0
50,79,81,33,2,6,33,84,76,84,110,111,121,119,118,100,34,17,14,57,67,51,15,5
13,51,51,10,9,1,13,63,74,73,90,95,111,121,81,65,14,13,4,6,33,39,18,7
10,27,35,21,11,6,20,63,62,69,90,77,105,71,63,58,50,6,4,13,39,53,14,10
12,29,30,26,18,14,35,49,66,87,108,89,72,75,65,67,38,12,15,17,26,35,13,11
9,12,12,11,13,10,52,83,83,117,122,120,104,73,83,99,55,22,14,11,16,25,11,10
10,10,11,14,14,49,59,122,142,169,200,237,173,146,136,125,106,50,9,8,12,14,4,0
6,9,13,14,14,28,99,117,128,152,222,211,192,175,153,136,114,55,13,13,12,8,7,8
6,2,12,12,27,37,81,132,170,200,253,235,229,193,155,137,104,43,15,19,19,13,13,13
7,12,13,11,19,28,60,111,149,189,211,170,170,161,143,126,110,55,13,27,13,10,9,6
