45,21,11,6,0,7,6,42,94,50,0,0,0,0,0,0,0,0,1,0,0,0,9,0
39,52,47,27,9,32,58,71,122,85,61,0,0,0,0,0,0,0,0,5,3,2,5,8
53,60,55,52,71,100,97,108,122,136,117,94,21,0,0,0,0,0,0,3,0,0,9,10
55,58,63,60,62,97,127,122,137,147,148,120,73,4,0,0,0,0,5,6,0,0,6,10
58,60,77,79,103,108,135,132,131,152,145,125,104,8,0,0,0,0,0,11,0,0,0,0
69,75,101,99,95,118,144,167,136,113,136,156,101,61,29,0,3,0,0,0,7,0,9,0
72,98,111,122,105,115,126,120,114,111,138,146,140,100,14,12,7,4,3,5,9,1,0,7
72,98,115,132,105,100,108,101,101,85,111,119,124,107,66,55,53,13,5,6,12,3,5,0
56,66,91,104,99,79,71,65,88,116,108,131,170,187,78,61,55,14,25,14,11,13,8,0
19,54,71,80,97,74,67,71,129,208,195,244,357,261,96,61,54,36,7,10,10,0,0,0
12,39,61,78,85,67,81,133,197,263,224,161,130,106,70,57,39,12,9,0,4,0,0,2
9,41,71,90,117,129,147,192,214,170,132,91,80,75,69,59,44,8,9,7,0,0,0,0
14,20,78,158,358,235,143,126,101,77,114,109,106,102,76,12,2,20,10,4,4,0,0,1
13,69,114,167,197,133,105,102,84,95,116,117,114,105,101,64,9,10,8,7,0,0,0,4
12,103,108,106,64,54,62,105,75,65,86,91,111,108,68,23,17,1,0,0,3,0,3,0
13,61,67,72,74,77,69,102,83,64,63,80,110,138,93,63,53,16,2,8,9,12,5,4
60,65,52,43,13,60,86,89,72,78,129,73,101,93,61,50,14,9,14,13,8,5,3,0
28,38,26,34,45,61,58,53,57,80,129,77,80,107,62,41,28,13,11,11,9,7,4,7
8,50,60,22,33,51,76,69,75,104,123,138,139,104,67,34,32,11,5,13,9,8,11,5
2,18,55,86,43,24,52,85,101,72,110,130,124,125,108,105,70,28,6,11,12,3,9,9
7,29,53,46,29,30,108,71,59,61,119,137,127,134,109,102,32,9,6,2,7,6,3,11
0,9,29,61,61,42,71,59,48,96,139,144,143,140,92,63,45,19,13,17,17,14,13,13
0,0,7,37,46,72,23,23,49,116,145,157,151,140,109,71,43,9,17,16,21,14,11,12
0,0,0,7,54,76,69,13,46,117,144,154,155,138,109,100,34,12,10,7,7,10,12,0
0,0,0,0,12,14,4,13,100,114,139,145,146,124,109,101,14,12,13,11,10,2,7,7
0,0,2,5,9,12,0,13,103,117,133,145,134,120,103,51,12,8,3,10,8,2,7,0
0,0,0,0,8,9,14,53,102,115,121,126,121,109,92,12,10,12,10,3,0,0,5,5
0,0,0,0,0,9,26,47,102,115,127,133,110,106,68,14,14,7,0,2,0,7,9,6
0,0,0,3,9,9,14,48,104,121,138,117,105,89,61,40,14,10,1,0,12,10,9,5
0,0,1,3,7,13,44,51,103,223,344,219,142,69,44,37,26,16,12,9,0,14,11,9
1,0,10,5,8,11,32,36,65,248,273,162,82,66,43,28,30,6,6,3,4,0,8,0
0,5,2,6,10,11,10,14,51,108,142,121,76,59,50,13,14,10,6,23,14,0,0,5
0,3,4,0,0,0,0,13,14,55,103,94,76,68,50,13,11,10,9,5,12,8,6,8
0,0,0,0,9,0,3,2,5,48,68,77,69,62,52,23,12,12,8,1,0,0,2,1
0,0,0,0,6,0,5,5,3,14,63,69,57,54,47,20,34,15,13,11,3,0,7,1
2,0,0,0,0,0,0,6,0,14,52,62,60,51,41,26,15,21,14,10,9,4,8,7
0,0,0,0,0,0,0,0,6,13,55,58,58,54,34,19,14,16,10,12,12,7,4,7
0,0,0,0,1,3,0,0,1,12,50,57,62,48,35,27,13,2,4,13,12,8,0,0
0,0,0,0,0,0,0,0,0,10,50,55,61,52,42,38,34,12,0,12,10,13,9,0
0,0,0,0,0,0,0,0,8,8,30,63,64,51,21,32,23,14,8,0,14,8,11,7
0,0,0,0,0,0,7,10,10,11,52,62,57,13,7,34,22,3,4,10,11,9,12,1
0,0,0,0,6,5,13,13,9,11,54,60,58,6,12,18,11,11,11,12,12,12,8,9
4,4,0,7,8,7,0,2,9,13,58,59,14,2,13,4,12,14,6,0,11,14,10,0
4,1,7,10,11,4,4,8,10,14,55,43,11,9,7,9,9,13,17,15,11,0,8,9

50,29,12,7,0,8,8,44,96,50,0,0,0,0,0,0,0,0,1,0,0,0,9,0
41,52,50,36,9,33,58,72,124,86,61,0,0,0,0,0,0,0,0,4,3,2,5,8
54,61,56,53,71,100,97,108,123,137,117,94,18,0,0,0,0,0,0,3,0,0,9,10
55,58,63,61,61,96,126,122,138,148,148,120,74,4,0,0,0,0,6,6,1,0,6,10
58,60,77,80,103,107,133,130,130,152,146,125,104,8,0,0,0,0,0,11,0,0,0,0
69,74,99,99,94,116,141,162,133,112,136,156,101,61,27,0,3,0,0,0,7,0,9,0
72,95,108,120,105,113,123,118,112,110,137,146,139,100,14,12,7,3,3,5,9,1,0,7
71,95,112,129,104,100,107,101,100,85,110,119,123,106,66,54,53,12,5,6,12,3,5,0
55,66,88,102,97,79,70,65,87,114,107,130,167,186,78,60,54,14,23,13,11,13,8,0
15,53,69,77,95,74,67,71,127,202,192,241,352,260,96,61,53,31,7,10,9,0,0,0
12,37,60,75,83,67,80,132,194,257,221,158,129,106,70,56,36,11,9,0,4,0,0,2
9,36,69,88,116,128,146,190,211,169,132,91,80,75,69,56,38,7,9,7,0,0,0,0
14,19,77,156,353,233,142,125,101,77,115,109,106,102,77,52,4,11,9,4,4,0,0,1
13,69,114,166,196,133,105,102,84,95,116,118,115,106,102,65,9,8,8,7,0,0,0,4
12,103,108,106,64,54,61,105,75,65,86,91,112,109,67,22,20,1,0,0,4,0,3,0
13,61,66,72,73,76,69,102,83,64,63,80,111,141,94,63,53,17,2,8,9,12,5,4
61,65,52,42,13,61,86,89,72,78,129,73,102,95,61,50,14,9,15,13,8,5,3,0
29,38,26,33,45,61,58,53,57,80,129,77,81,109,62,41,28,13,11,11,10,7,4,6
8,50,60,22,35,51,76,69,75,104,123,139,140,105,67,39,33,11,5,13,9,8,11,5
2,17,55,86,44,23,52,84,101,72,110,130,125,125,108,106,72,28,6,12,12,3,9,9
7,30,53,46,29,30,108,71,59,62,120,138,127,134,109,102,32,9,6,2,8,6,3,11
0,9,29,61,61,41,72,59,49,98,140,144,143,140,93,63,45,19,13,17,18,14,13,13
0,0,7,37,46,72,23,23,49,117,145,157,152,140,109,71,44,10,17,16,21,14,11,12
0,0,0,7,55,76,69,13,48,117,145,154,155,138,109,100,37,12,10,7,7,10,12,0
0,0,0,0,12,14,4,13,100,114,139,145,146,125,109,101,15,12,13,11,10,2,7,7
0,0,2,5,9,12,0,13,103,117,133,145,134,120,103,51,12,8,3,10,8,2,7,0
0,0,0,0,8,9,14,54,102,115,121,126,121,109,94,12,11,12,10,3,0,0,5,5
0,0,0,0,0,10,29,47,102,115,127,133,110,106,68,14,14,7,0,2,0,7,9,6
0,0,0,3,9,10,14,49,104,121,138,117,105,89,61,38,14,10,2,0,12,10,9,5
0,0,1,3,8,13,44,52,103,223,345,218,142,69,45,37,26,17,12,9,0,14,11,9
1,0,10,5,8,11,32,36,65,249,273,162,82,67,43,28,30,6,6,3,4,0,8,0
0,5,2,6,10,11,10,14,51,108,142,121,76,60,50,13,14,10,6,23,14,0,0,5
0,3,4,0,0,0,0,13,14,56,104,94,76,69,50,13,11,10,9,5,12,8,6,8
0,0,0,0,9,0,3,2,6,47,68,77,69,62,52,23,12,12,8,1,0,0,2,1
0,0,0,0,6,0,5,5,3,14,63,69,57,54,47,19,34,16,13,11,3,0,7,1
2,0,0,0,0,0,0,6,0,14,52,62,60,51,41,26,15,21,13,9,9,4,8,7
0,0,0,0,0,0,0,0,6,13,55,58,58,54,34,19,14,17,10,12,12,7,4,7
0,0,0,0,1,3,0,0,1,12,50,57,62,49,35,27,13,1,4,13,12,8,0,0
0,0,0,0,0,0,0,0,0,10,50,55,61,52,43,38,35,12,0,12,10,13,9,0
0,0,0,0,0,0,0,0,8,8,30,63,65,51,20,33,23,14,8,0,14,8,11,7
0,0,0,0,0,0,7,10,10,11,52,62,57,13,7,33,22,3,4,10,11,9,12,1
0,0,0,0,6,5,13,13,9,11,54,60,58,6,12,18,11,11,11,12,12,12,8,9
4,4,0,7,8,7,0,1,9,13,58,59,14,2,13,4,13,14,6,0,11,14,10,0
4,1,7,10,11,4,4,8,10,14,55,43,10,9,7,9,9,14,17,15,11,0,8,9

50,29,12,7,0,8,8,45,97,50,0,0,0,0,0,0,0,0,1,0,0,0,9,0
41,52,51,36,9,32,57,72,123,86,61,0,0,0,0,0,0,0,0,4,3,2,5,8
